h_c_id,h_c_d_id,h_c_w_id,h_d_id,h_w_id,h_date,h_amount,h_data
308,1,1,1,1,2018-10-20 21:31:39,10.00,r0KEsrvPhq36B50
309,1,1,1,1,2018-10-20 21:31:39,10.00,pfdlvPUc8dgRrOHcWl
310,1,1,1,1,2018-10-20 21:31:39,10.00,aRbmAfimaQxml1MYVRbsc
311,1,1,1,1,2018-10-20 21:31:39,10.00,T44oHcFKlSnNt0zHVtVPxB
312,1,1,1,1,2018-10-20 21:31:39,10.00,xv1KFUWF0vEBR6d
313,1,1,1,1,2018-10-20 21:31:39,10.00,eAFLGPMduZxHWeiqJxDwT
314,1,1,1,1,2018-10-20 21:31:39,10.00,bjbv7NTFoAKUtc55k5h3lHB
315,1,1,1,1,2018-10-20 21:31:39,10.00,pN94cHpJ3XzYtoo
316,1,1,1,1,2018-10-20 21:31:39,10.00,yOWSHelGsqS8hK
317,1,1,1,1,2018-10-20 21:31:39,10.00,Ep46FR92grrbrqsJQ4Y
318,1,1,1,1,2018-10-20 21:31:39,10.00,OIdQvddANwzmz
319,1,1,1,1,2018-10-20 21:31:39,10.00,OHZ2HQ64siNFj
320,1,1,1,1,2018-10-20 21:31:39,10.00,kVabe3RT69CxDLQTz6ptfn
321,1,1,1,1,2018-10-20 21:31:39,10.00,8wtpdmChOPpYDxSXAjn5
322,1,1,1,1,2018-10-20 21:31:39,10.00,9HYIPExunVDm
323,1,1,1,1,2018-10-20 21:31:39,10.00,YDLx0XLahclrg
324,1,1,1,1,2018-10-20 21:31:39,10.00,JtyKrzXgFX94i63Ujbo4wkO
325,1,1,1,1,2018-10-20 21:31:39,10.00,L68eoXSOtCiq
326,1,1,1,1,2018-10-20 21:31:39,10.00,3TNBqhSxjUO3cllA1wAISn5
327,1,1,1,1,2018-10-20 21:31:39,10.00,dNGkwW1tYG6lsRRK
328,1,1,1,1,2018-10-20 21:31:39,10.00,SeQr23cbxr6zb8KyM
329,1,1,1,1,2018-10-20 21:31:39,10.00,aLrsgshqKcsU5eJ1O3Dht1Z
330,1,1,1,1,2018-10-20 21:31:39,10.00,TZiZ1x2owIOrEfnrmE8qHh8f
331,1,1,1,1,2018-10-20 21:31:39,10.00,pDzaXmpDrDygWJ
332,1,1,1,1,2018-10-20 21:31:39,10.00,4nQBLNhBKQNTJ2H2ZfdGRDcS
333,1,1,1,1,2018-10-20 21:31:39,10.00,RCmCMvAqguOGdDla6YjefXE2
334,1,1,1,1,2018-10-20 21:31:39,10.00,C5zj35TevX7WwFlYN
335,1,1,1,1,2018-10-20 21:31:39,10.00,CCNVPskQMNl9h7uc4hN4cGOw
336,1,1,1,1,2018-10-20 21:31:39,10.00,GeOtShvCP3WUPWlB8brhC4
337,1,1,1,1,2018-10-20 21:31:39,10.00,vW35WbWIlQWtoio4JznLsH
338,1,1,1,1,2018-10-20 21:31:39,10.00,zNmDuwJYLqDrioFx8
339,1,1,1,1,2018-10-20 21:31:39,10.00,y5SVemRYKanIuK1YG3oei5
340,1,1,1,1,2018-10-20 21:31:39,10.00,TyjPxXSq0wKJ
341,1,1,1,1,2018-10-20 21:31:39,10.00,c7p8PzRmWVp0XD1M3
342,1,1,1,1,2018-10-20 21:31:39,10.00,EezyeiQ73HUNZts3cXiHXU
343,1,1,1,1,2018-10-20 21:31:39,10.00,EI8BZ68bW9edoC9YbY
344,1,1,1,1,2018-10-20 21:31:39,10.00,ufSAxqbtr5VDmGz3
345,1,1,1,1,2018-10-20 21:31:39,10.00,svwRZsOe2XVc4Ha3
346,1,1,1,1,2018-10-20 21:31:39,10.00,98Qu3IUa6GSpnXoPHWFvGV
347,1,1,1,1,2018-10-20 21:31:39,10.00,4EHf7Qxg9BIjdVI0UxMq
348,1,1,1,1,2018-10-20 21:31:39,10.00,PPReabT93m3rT9hGoqZ2d
349,1,1,1,1,2018-10-20 21:31:39,10.00,gplAa3tyIREVNFPFW
350,1,1,1,1,2018-10-20 21:31:39,10.00,qaAilgkGXhIjX
351,1,1,1,1,2018-10-20 21:31:39,10.00,k6fwnM8hGZk7Ns8
352,1,1,1,1,2018-10-20 21:31:39,10.00,rTinhoC4Wc79qHzLISm
353,1,1,1,1,2018-10-20 21:31:39,10.00,6fFEy3UjIuLvs
354,1,1,1,1,2018-10-20 21:31:39,10.00,4BuLf2NdUHVxjf
355,1,1,1,1,2018-10-20 21:31:39,10.00,VTCRbDzh8gzxMXSIkDTEmQ
356,1,1,1,1,2018-10-20 21:31:39,10.00,5A7jnBAv6aITR
357,1,1,1,1,2018-10-20 21:31:39,10.00,nrWBQBHZyCVpvJ2TA2VAw
358,1,1,1,1,2018-10-20 21:31:39,10.00,8j50WzcwaupHkLLvKhY7D
359,1,1,1,1,2018-10-20 21:31:39,10.00,qc0trItvbqbtEgjab
360,1,1,1,1,2018-10-20 21:31:39,10.00,X38aNuKVKb1AbGPr
361,1,1,1,1,2018-10-20 21:31:39,10.00,9pemudkm7xK9P8M5ytRQs0xa
362,1,1,1,1,2018-10-20 21:31:39,10.00,uSrLqMM8opFEO0Ga
363,1,1,1,1,2018-10-20 21:31:39,10.00,DShCsoblzC7MIjXDASLoovA
364,1,1,1,1,2018-10-20 21:31:39,10.00,eP06AdissBa9vwqRg2J
365,1,1,1,1,2018-10-20 21:31:39,10.00,rvl9Tnvsr8eMptVTeB
366,1,1,1,1,2018-10-20 21:31:39,10.00,J84LSk4Ehk4RJgTdHXhMv4
367,1,1,1,1,2018-10-20 21:31:39,10.00,Lo23N7rIn2rqB
368,1,1,1,1,2018-10-20 21:31:39,10.00,3tUgfL7WEJlscaDTya
369,1,1,1,1,2018-10-20 21:31:39,10.00,4BVKcjfayvAA
370,1,1,1,1,2018-10-20 21:31:39,10.00,F8mYP31d2cmojSdxUrpi
371,1,1,1,1,2018-10-20 21:31:39,10.00,ypc98ppQuP4P
372,1,1,1,1,2018-10-20 21:31:39,10.00,bPM7Azl3w9XmbzsE
373,1,1,1,1,2018-10-20 21:31:39,10.00,zMniESmkGrBtdaAZOiq
374,1,1,1,1,2018-10-20 21:31:39,10.00,pAORFX5wAv7bzusnOb30
375,1,1,1,1,2018-10-20 21:31:39,10.00,VixCHAE5vVTPx2MUi
376,1,1,1,1,2018-10-20 21:31:39,10.00,QUWSDHNGHKs55OV9Gj2HRBAO
377,1,1,1,1,2018-10-20 21:31:39,10.00,e5ECmDSKc2ZxbEMNC
378,1,1,1,1,2018-10-20 21:31:39,10.00,QIsiWMr3vP1MTD5
379,1,1,1,1,2018-10-20 21:31:39,10.00,ZDLzFXjmw5MUI
380,1,1,1,1,2018-10-20 21:31:39,10.00,BKIooCSIM1Ieu
381,1,1,1,1,2018-10-20 21:31:39,10.00,lYtvkDhyGcXFkeGj
382,1,1,1,1,2018-10-20 21:31:39,10.00,TqAUh8qf8jLvvaAJqyKJ
383,1,1,1,1,2018-10-20 21:31:39,10.00,apruyTw3iHq9QTYQKHuLZv9X
384,1,1,1,1,2018-10-20 21:31:39,10.00,9czM3o1lGmbGBDjX
385,1,1,1,1,2018-10-20 21:31:39,10.00,KjZyhxzulbojaSfHMePKioef
386,1,1,1,1,2018-10-20 21:31:39,10.00,YsITpVd1X5aCtixFc55USS
387,1,1,1,1,2018-10-20 21:31:39,10.00,R1yFqYrxygI9rU7j2
388,1,1,1,1,2018-10-20 21:31:39,10.00,Bv9XJ5aafZyDqM
389,1,1,1,1,2018-10-20 21:31:39,10.00,D4Bu2kyNIAFkGoX
390,1,1,1,1,2018-10-20 21:31:39,10.00,gxvzb9MNbaZw34tqRIWwr
391,1,1,1,1,2018-10-20 21:31:39,10.00,fLZX4cqtrgft3kos54WtOoe
392,1,1,1,1,2018-10-20 21:31:39,10.00,qwyfoeZAnb2DCcztWX
393,1,1,1,1,2018-10-20 21:31:39,10.00,WEShMmS1Sz53uLPGiJV7ZT6t
394,1,1,1,1,2018-10-20 21:31:39,10.00,ffGFCAFZjJnGFJ
395,1,1,1,1,2018-10-20 21:31:39,10.00,hMsYw4hz6kJ27kHZ
396,1,1,1,1,2018-10-20 21:31:39,10.00,g8VyahBCNEMMpAKO6Ne6G
397,1,1,1,1,2018-10-20 21:31:39,10.00,YIcX73nqmqFDXE938HadqjT
398,1,1,1,1,2018-10-20 21:31:39,10.00,wvnan32AMJyVcEs
399,1,1,1,1,2018-10-20 21:31:39,10.00,3cumSZ56lhPf5oqQOh
400,1,1,1,1,2018-10-20 21:31:39,10.00,aZqDve5Vf7g0AFQ1Wy
401,1,1,1,1,2018-10-20 21:31:39,10.00,e6qvKuf4MxGhe2d4pG3A
402,1,1,1,1,2018-10-20 21:31:39,10.00,9iqGXPwLPzijV2szFBe
403,1,1,1,1,2018-10-20 21:31:39,10.00,os4U3xpjBq1wxM8dvOqJ
404,1,1,1,1,2018-10-20 21:31:39,10.00,itAXGUx1ibbCo
405,1,1,1,1,2018-10-20 21:31:39,10.00,wblzJlv27Xh9a1MNGR
406,1,1,1,1,2018-10-20 21:31:39,10.00,eQReDWrOmfcJbQvlqOsv2
407,1,1,1,1,2018-10-20 21:31:39,10.00,qLzw1c8bejBY8oe
408,1,1,1,1,2018-10-20 21:31:39,10.00,s7IwbMuEJd557y4G0HF79fbx
409,1,1,1,1,2018-10-20 21:31:39,10.00,WZOiyYtWkYv5fY
410,1,1,1,1,2018-10-20 21:31:39,10.00,sJcVgt8t7KLm4anHA2i
411,1,1,1,1,2018-10-20 21:31:39,10.00,vqumh2u4lR5OrhwjUKsml
412,1,1,1,1,2018-10-20 21:31:39,10.00,J0TwjWobk4e2NsF
413,1,1,1,1,2018-10-20 21:31:39,10.00,qbBLJw9HyoKyM3jq
414,1,1,1,1,2018-10-20 21:31:39,10.00,caxXjECcpjZmEg9G61ty
415,1,1,1,1,2018-10-20 21:31:39,10.00,n6oEZcA2lZhxa
416,1,1,1,1,2018-10-20 21:31:39,10.00,LkBhY2OFsQaIV3BUb
417,1,1,1,1,2018-10-20 21:31:39,10.00,lmzaYFP7tJNAmfH
418,1,1,1,1,2018-10-20 21:31:39,10.00,HNSeoEOXLc63UpY7slSvDV
419,1,1,1,1,2018-10-20 21:31:39,10.00,ICn3WNfRXUqI
420,1,1,1,1,2018-10-20 21:31:39,10.00,ZCctdohfLpkR0
421,1,1,1,1,2018-10-20 21:31:39,10.00,kBFq6bz3l3WmIWeufaymark
422,1,1,1,1,2018-10-20 21:31:39,10.00,6yfC5PuFgp19qFwQmTR
423,1,1,1,1,2018-10-20 21:31:39,10.00,VaHMYeZx1vVgH0
424,1,1,1,1,2018-10-20 21:31:39,10.00,BBPE2VfXIZjuYAVpEB2
425,1,1,1,1,2018-10-20 21:31:39,10.00,U9CLJbgyXbmuFzRmD
426,1,1,1,1,2018-10-20 21:31:39,10.00,HkhuYbMO64WwopXvQF8jFIk
427,1,1,1,1,2018-10-20 21:31:39,10.00,HSmtllYmRLHVP9Ywe
428,1,1,1,1,2018-10-20 21:31:39,10.00,SlwXbup6llchM
429,1,1,1,1,2018-10-20 21:31:39,10.00,yMVyqvNZmKTX4sC
430,1,1,1,1,2018-10-20 21:31:39,10.00,ooLBtxJK7qMb
431,1,1,1,1,2018-10-20 21:31:39,10.00,ghceQDOak1JzJM977
432,1,1,1,1,2018-10-20 21:31:39,10.00,cWEY6eksjb844WMJs4NJnhL
433,1,1,1,1,2018-10-20 21:31:39,10.00,AYA1bre541Sl16IAqbZE
434,1,1,1,1,2018-10-20 21:31:39,10.00,iQp0PBaUqDRVFx
435,1,1,1,1,2018-10-20 21:31:39,10.00,GLsWLj6jNligp5uwDMWSkr
436,1,1,1,1,2018-10-20 21:31:39,10.00,GHniaOx19E13
437,1,1,1,1,2018-10-20 21:31:39,10.00,itvIuBUAAb3eTq14DW5U
438,1,1,1,1,2018-10-20 21:31:39,10.00,dg62ZytB8ogXXB
439,1,1,1,1,2018-10-20 21:31:39,10.00,6LucgL91t3ogkYg1nvyo11
440,1,1,1,1,2018-10-20 21:31:39,10.00,1KCm5QHOlXmrdbAbpu
441,1,1,1,1,2018-10-20 21:31:39,10.00,fXuI4V4PiUeb4PRx1GF
442,1,1,1,1,2018-10-20 21:31:39,10.00,zOgw0MVmBRhCzoZ7h
443,1,1,1,1,2018-10-20 21:31:39,10.00,hZf0iwSfy1HUSAcPMEbVd
444,1,1,1,1,2018-10-20 21:31:39,10.00,DPIYR27IfR9WON9
445,1,1,1,1,2018-10-20 21:31:40,10.00,K4CoI4aceOX70SiY7PNpEo
446,1,1,1,1,2018-10-20 21:31:40,10.00,ulQFsNHESsCBv
447,1,1,1,1,2018-10-20 21:31:40,10.00,sZdX6ljK7UnLXefEfMp6dM
448,1,1,1,1,2018-10-20 21:31:40,10.00,6h7KLl4SrvNz
449,1,1,1,1,2018-10-20 21:31:40,10.00,gTKjF9Flczny65Dwj
450,1,1,1,1,2018-10-20 21:31:40,10.00,WBHgWkSXbnSWpg
451,1,1,1,1,2018-10-20 21:31:40,10.00,pw0KXOdbWgDjjSN
452,1,1,1,1,2018-10-20 21:31:40,10.00,VQkLxBf9IjuObMeOdrT8e8XA
453,1,1,1,1,2018-10-20 21:31:40,10.00,UUaMoOAh5zuhVhQTIukVnMK
454,1,1,1,1,2018-10-20 21:31:40,10.00,Qb3In0I66DR9DFArHik9H
455,1,1,1,1,2018-10-20 21:31:40,10.00,3GqsB6jlhyE2I4eiO4Ee
456,1,1,1,1,2018-10-20 21:31:40,10.00,rWjjozAK6MnIcjLUV
457,1,1,1,1,2018-10-20 21:31:40,10.00,KnUFDBDqtoxw
458,1,1,1,1,2018-10-20 21:31:40,10.00,c5L1S56mBI90sWYbQvDE
459,1,1,1,1,2018-10-20 21:31:40,10.00,RwdRNB4DhjV4AyU9
460,1,1,1,1,2018-10-20 21:31:40,10.00,jcjFHHLKS5fPsL
461,1,1,1,1,2018-10-20 21:31:40,10.00,Fa25HNmqo7HY5FZY8WhX
462,1,1,1,1,2018-10-20 21:31:40,10.00,ZQfL5U07uL3kPxZt7KMU3gi
463,1,1,1,1,2018-10-20 21:31:40,10.00,k8UITYUCZwSAPHIB
464,1,1,1,1,2018-10-20 21:31:40,10.00,tVbOSVx8ltiLwMrk8egXNF
465,1,1,1,1,2018-10-20 21:31:40,10.00,JgdxhMbZN0c0wGk4
466,1,1,1,1,2018-10-20 21:31:40,10.00,AjYErcRftw7fabuCNKl1Usu
467,1,1,1,1,2018-10-20 21:31:40,10.00,GbjMSJ5Pe7A2YRzsi1KjbuN
468,1,1,1,1,2018-10-20 21:31:40,10.00,E2sNMHuGe0pqkw
469,1,1,1,1,2018-10-20 21:31:40,10.00,xMEdkVryYe6lGPisQYhVx15
470,1,1,1,1,2018-10-20 21:31:40,10.00,NGz7pSi36XVWYHw
471,1,1,1,1,2018-10-20 21:31:40,10.00,7yt30JAvHhByZDm
472,1,1,1,1,2018-10-20 21:31:40,10.00,JSyiXhihvYlgge6nXBz0
473,1,1,1,1,2018-10-20 21:31:40,10.00,BYk51Cl1g8NRtl
474,1,1,1,1,2018-10-20 21:31:40,10.00,bwOEKaJj05Goq5PtJMgfC1O
475,1,1,1,1,2018-10-20 21:31:40,10.00,Mu9Z3RuCx6210fDlutjAusC
476,1,1,1,1,2018-10-20 21:31:40,10.00,zbZfcuDjjN0KPM
477,1,1,1,1,2018-10-20 21:31:40,10.00,uElleyJzphAs
478,1,1,1,1,2018-10-20 21:31:40,10.00,BcRFxDcXwifeQ3IQCDeki
479,1,1,1,1,2018-10-20 21:31:40,10.00,WAvZmG1fFfdh
480,1,1,1,1,2018-10-20 21:31:40,10.00,MKuakgsAJiBfgodCD3rfzaC
481,1,1,1,1,2018-10-20 21:31:40,10.00,D2A2BszmTESzAaDz
482,1,1,1,1,2018-10-20 21:31:40,10.00,k8v4LxGjVwCta5XCGB3bHvik
483,1,1,1,1,2018-10-20 21:31:40,10.00,qwVixXEcFz4m
484,1,1,1,1,2018-10-20 21:31:40,10.00,T9cHrKCGdbgHxyUl9mP0B
485,1,1,1,1,2018-10-20 21:31:40,10.00,kN9ocrJ5r5Hzn5
486,1,1,1,1,2018-10-20 21:31:40,10.00,fS6KXA8B7zaOHHtu7
487,1,1,1,1,2018-10-20 21:31:40,10.00,28dtsiCV56mDJ4TXfQF4
488,1,1,1,1,2018-10-20 21:31:40,10.00,js91YLbOyqSN
489,1,1,1,1,2018-10-20 21:31:40,10.00,x3ZmudscYEDmaRNSqo
490,1,1,1,1,2018-10-20 21:31:40,10.00,0jYJudU2GbQCt
491,1,1,1,1,2018-10-20 21:31:40,10.00,tAMWpIiCvVKFCsZkuDo8PC
492,1,1,1,1,2018-10-20 21:31:40,10.00,fOVsILfnW9JbF6d
493,1,1,1,1,2018-10-20 21:31:40,10.00,Oz6iKdYRAFeDVm4kfvh7
494,1,1,1,1,2018-10-20 21:31:40,10.00,LC0kIBWwJY3SH
495,1,1,1,1,2018-10-20 21:31:40,10.00,pdCsTme4IQrtK
496,1,1,1,1,2018-10-20 21:31:40,10.00,dKI7vCirI1tsb7aT6rZIG
497,1,1,1,1,2018-10-20 21:31:40,10.00,Oooe68ZBcldL
498,1,1,1,1,2018-10-20 21:31:40,10.00,oBq4ZDGsWgEzuXaMAYJ7ZgxY
499,1,1,1,1,2018-10-20 21:31:40,10.00,szPElBA2nZScHCrvQbiAxG
500,1,1,1,1,2018-10-20 21:31:40,10.00,HVVbtGh7As5GmjKglXx
501,1,1,1,1,2018-10-20 21:31:40,10.00,zANFlqiOMq5iarnyaRdz
502,1,1,1,1,2018-10-20 21:31:40,10.00,6478YiAaoed2vJcM3LV3V9Ey
503,1,1,1,1,2018-10-20 21:31:40,10.00,eu7doJAO9cR94v
504,1,1,1,1,2018-10-20 21:31:40,10.00,mOoHRZhkQK6p
505,1,1,1,1,2018-10-20 21:31:40,10.00,ZN5hv4atoutadyB14xXuYX9o
506,1,1,1,1,2018-10-20 21:31:40,10.00,Miu16caXNr1nwOCsy3
507,1,1,1,1,2018-10-20 21:31:40,10.00,kyakCgruRXWIaqsj1yOjJH
508,1,1,1,1,2018-10-20 21:31:40,10.00,0zB0xtvbuHksjuj9v5S
509,1,1,1,1,2018-10-20 21:31:40,10.00,XnrXfEDKMzu3lR8NHMm
510,1,1,1,1,2018-10-20 21:31:40,10.00,Jco0iWAXWY0oyp1
511,1,1,1,1,2018-10-20 21:31:40,10.00,JtrtbjSA4bgr8jUL2
512,1,1,1,1,2018-10-20 21:31:40,10.00,XBy5iKFJtcNiLUHtTmUKFg
513,1,1,1,1,2018-10-20 21:31:40,10.00,N7eHmPZV6vHPV7UlZ
514,1,1,1,1,2018-10-20 21:31:40,10.00,EqVCS72Dz3cpKGdCgXlDc2w
515,1,1,1,1,2018-10-20 21:31:40,10.00,ZgegC6VShjjbTK
516,1,1,1,1,2018-10-20 21:31:40,10.00,0CB6dhtYcheJAbcWEG9
517,1,1,1,1,2018-10-20 21:31:40,10.00,q5XXnGjRtCxkouzHxR
518,1,1,1,1,2018-10-20 21:31:40,10.00,7oytU5992ekmh
519,1,1,1,1,2018-10-20 21:31:40,10.00,AaFsebpYmjx9ABXSn9qO2
520,1,1,1,1,2018-10-20 21:31:40,10.00,PdvYe7Z4Fs4dLrkOJ
521,1,1,1,1,2018-10-20 21:31:40,10.00,LE2FlfBfXxWMO5W
522,1,1,1,1,2018-10-20 21:31:40,10.00,kHCETrdhkI1flww
523,1,1,1,1,2018-10-20 21:31:40,10.00,jqDSbqiB3bVN2oo
524,1,1,1,1,2018-10-20 21:31:40,10.00,pTI6BhXacKpgOA1jr56
525,1,1,1,1,2018-10-20 21:31:40,10.00,lrvfRo07RNKx
526,1,1,1,1,2018-10-20 21:31:40,10.00,yxtzGGjjzRvucEk
527,1,1,1,1,2018-10-20 21:31:40,10.00,iJ2TYcfhuVhKU
528,1,1,1,1,2018-10-20 21:31:40,10.00,mmjW8okHejyksvdvEYbMUClQ
529,1,1,1,1,2018-10-20 21:31:40,10.00,o6TpxJSihSQWqp
530,1,1,1,1,2018-10-20 21:31:40,10.00,WlLHOFVzRCYI6QGK
531,1,1,1,1,2018-10-20 21:31:40,10.00,u5gnN8hVSLyrU
532,1,1,1,1,2018-10-20 21:31:40,10.00,lCuhBvUuzTLT
533,1,1,1,1,2018-10-20 21:31:40,10.00,OZ6ki7kIiz6eaxAnTguDfV
534,1,1,1,1,2018-10-20 21:31:40,10.00,LyDa8wL1TENu
535,1,1,1,1,2018-10-20 21:31:40,10.00,tfrob0206MXb9zC4YRwa0
536,1,1,1,1,2018-10-20 21:31:40,10.00,nFC7Sy5xx2xPo7sT
537,1,1,1,1,2018-10-20 21:31:40,10.00,M38INM5c5LqR3wwNYgbTQKM
538,1,1,1,1,2018-10-20 21:31:40,10.00,oLIDjwMcfTxIoo1ly3N6
539,1,1,1,1,2018-10-20 21:31:40,10.00,NN2UBIOwU7KXgwb0hWm1vEny
540,1,1,1,1,2018-10-20 21:31:40,10.00,YKRdl90cf7XPr4ZY
541,1,1,1,1,2018-10-20 21:31:40,10.00,IXDyxTRtDYAPrVrw
542,1,1,1,1,2018-10-20 21:31:40,10.00,QkgnOkZKc7pz
543,1,1,1,1,2018-10-20 21:31:40,10.00,J9Qj4KZmNX9Mw8V5zjA4oQh
544,1,1,1,1,2018-10-20 21:31:40,10.00,fc3kfL4tiBn1KauC8k
545,1,1,1,1,2018-10-20 21:31:40,10.00,z4wOnNB2WkJlsG
546,1,1,1,1,2018-10-20 21:31:40,10.00,GfRWgC6ToAG3J611ceefHtKC
547,1,1,1,1,2018-10-20 21:31:40,10.00,mNs8Qdii3PoEnOyTAGVS
548,1,1,1,1,2018-10-20 21:31:40,10.00,shW2x4HzCSXEHG3AjlpMc
549,1,1,1,1,2018-10-20 21:31:40,10.00,ytaHWuohebpCOveY
550,1,1,1,1,2018-10-20 21:31:40,10.00,caD3QrSTB4k7tAWdgz
551,1,1,1,1,2018-10-20 21:31:40,10.00,ben4lKLFVNr2Zwnwt
552,1,1,1,1,2018-10-20 21:31:40,10.00,Ea26aljXbthAPrdUE
553,1,1,1,1,2018-10-20 21:31:40,10.00,Nl7HvKIzqNmUIvyJ8ay
554,1,1,1,1,2018-10-20 21:31:40,10.00,hADex8z07a021OSUlw7a1t
555,1,1,1,1,2018-10-20 21:31:40,10.00,53Zzh5n1nzA6eX1
556,1,1,1,1,2018-10-20 21:31:40,10.00,l0cfVOBhGu0hBig
557,1,1,1,1,2018-10-20 21:31:40,10.00,gvUqufh4VTbVfWyb
558,1,1,1,1,2018-10-20 21:31:40,10.00,yxSDgqx8sxA2VWevQnKu2JeS
559,1,1,1,1,2018-10-20 21:31:40,10.00,mN3WaKPCcDmPWNEVoFcEn9
560,1,1,1,1,2018-10-20 21:31:40,10.00,toK1NqWe83j1KQOf
561,1,1,1,1,2018-10-20 21:31:40,10.00,Kl75q5jUt1xoV46ahCU
562,1,1,1,1,2018-10-20 21:31:40,10.00,d8US6i1Yg63KVP
563,1,1,1,1,2018-10-20 21:31:40,10.00,TIsZ4bwVyTNERkZQi
564,1,1,1,1,2018-10-20 21:31:40,10.00,j5Eb3HDf8To7NCHY4K8
565,1,1,1,1,2018-10-20 21:31:40,10.00,wtU8iKyIUggq4CaOm
566,1,1,1,1,2018-10-20 21:31:40,10.00,1jRJuEI7780Qdl
567,1,1,1,1,2018-10-20 21:31:40,10.00,v5mfqdIYL5e1S
568,1,1,1,1,2018-10-20 21:31:40,10.00,Mvmt0erYKqIEBJV
569,1,1,1,1,2018-10-20 21:31:40,10.00,2tcqnfM5N0wj
570,1,1,1,1,2018-10-20 21:31:40,10.00,RIfk1v9ActdIio6T
571,1,1,1,1,2018-10-20 21:31:40,10.00,V8K5hQOBMWJwMTI0S9b
572,1,1,1,1,2018-10-20 21:31:40,10.00,IAqM1t6GpxdFlnss1RCieR
573,1,1,1,1,2018-10-20 21:31:40,10.00,HvibtMk0gF1ikidqNX
574,1,1,1,1,2018-10-20 21:31:40,10.00,jK0DW8YJHUa55IOr9fhcW1l
575,1,1,1,1,2018-10-20 21:31:40,10.00,C0owbGtmTHGBqo0yUINeJS
576,1,1,1,1,2018-10-20 21:31:40,10.00,OJejQFZHyi5eQD7I5w
577,1,1,1,1,2018-10-20 21:31:40,10.00,QZbgQqGeRP9TQ12W
578,1,1,1,1,2018-10-20 21:31:40,10.00,yI6vt0Bt13C6v5th
579,1,1,1,1,2018-10-20 21:31:40,10.00,bdP0R4VAA8KRqtg
580,1,1,1,1,2018-10-20 21:31:40,10.00,JgLSlTr9D9O0SNYbaA
581,1,1,1,1,2018-10-20 21:31:40,10.00,tiZ4WzPGqD3I
582,1,1,1,1,2018-10-20 21:31:40,10.00,AJhg8dBuxYLogVadM7nr
583,1,1,1,1,2018-10-20 21:31:40,10.00,qYmxzFKvJY1K
584,1,1,1,1,2018-10-20 21:31:40,10.00,tQSqowxLegknaCsRqncLfY
585,1,1,1,1,2018-10-20 21:31:40,10.00,ThAaz49ytZHNnOWmO
586,1,1,1,1,2018-10-20 21:31:40,10.00,VI9ca8LU1PlzmN4Qcw69QZUE
587,1,1,1,1,2018-10-20 21:31:40,10.00,wCpvMsr5VQStvNKR2
588,1,1,1,1,2018-10-20 21:31:40,10.00,sCG2iDM35AgI8qSpmu
589,1,1,1,1,2018-10-20 21:31:40,10.00,g6oenVtPQyVNJ
590,1,1,1,1,2018-10-20 21:31:40,10.00,T3HzixgwVz8Xfpho8ftB
591,1,1,1,1,2018-10-20 21:31:40,10.00,H9z3Ser9Xpt1bgZoiN6U
592,1,1,1,1,2018-10-20 21:31:40,10.00,P26TtGdm4DxR9yHO
593,1,1,1,1,2018-10-20 21:31:40,10.00,meFUEBFimLPduhOsSQzGV4
594,1,1,1,1,2018-10-20 21:31:40,10.00,msmBzTHCGM7XGWhpqKBq9Qy
595,1,1,1,1,2018-10-20 21:31:40,10.00,tL4pXDSJ84Zb5WgJ8M
596,1,1,1,1,2018-10-20 21:31:40,10.00,pH0g2HO8k4GHDAt
597,1,1,1,1,2018-10-20 21:31:40,10.00,33rDII0o5ch0tQc2OcsE5Gy
598,1,1,1,1,2018-10-20 21:31:40,10.00,aaiP0GRxnE5HyG3jYLSaWqqa
599,1,1,1,1,2018-10-20 21:31:40,10.00,Kiy5etyumi2Pg37lAFZoLGxq
600,1,1,1,1,2018-10-20 21:31:40,10.00,g2x5Ykx9OC5xSNy2ftJR
601,1,1,1,1,2018-10-20 21:31:40,10.00,KeBBLlFCLYerdpi
602,1,1,1,1,2018-10-20 21:31:40,10.00,iYRftT6f82pC7Bmm4
603,1,1,1,1,2018-10-20 21:31:40,10.00,3qST4HrBmBMJDbIqGC5mX
604,1,1,1,1,2018-10-20 21:31:40,10.00,uTK54pKzLFzl
605,1,1,1,1,2018-10-20 21:31:40,10.00,ZjL6aEgdCMQN1s0LHv9o
606,1,1,1,1,2018-10-20 21:31:40,10.00,3ug3T47MYPjyJwpS28OY
607,1,1,1,1,2018-10-20 21:31:40,10.00,YQxTtFEW1HHWGMjp2W
608,1,1,1,1,2018-10-20 21:31:40,10.00,aka3OBQtWFwnmt
609,1,1,1,1,2018-10-20 21:31:40,10.00,7Nox0S5C7GFmHLFJD
610,1,1,1,1,2018-10-20 21:31:40,10.00,m9OzQezdcKv3frj5x
611,1,1,1,1,2018-10-20 21:31:40,10.00,4pSQW82pF4K6NIye
612,1,1,1,1,2018-10-20 21:31:40,10.00,9N19W6nr96hmmrZhli
613,1,1,1,1,2018-10-20 21:31:40,10.00,eNRMXKE73ITBFdS3O8uy1o
614,1,1,1,1,2018-10-20 21:31:40,10.00,16BZK0F4DVLi
615,1,1,1,1,2018-10-20 21:31:40,10.00,j07h9utI9jtYzEG
616,1,1,1,1,2018-10-20 21:31:40,10.00,ZjQLXgP3LjTHvPoZw0
