o_id,o_w_id,o_d_id,o_c_id,o_carrier_id,o_ol_cnt,o_all_local,o_entry_d
501,1,1,1564,3,13,1,2018-10-20 21:31:57
502,1,1,1154,1,12,1,2018-10-20 21:31:57
503,1,1,2415,4,9,1,2018-10-20 21:31:57
504,1,1,1589,1,5,1,2018-10-20 21:31:57
505,1,1,1870,1,15,1,2018-10-20 21:31:57
506,1,1,1960,7,10,1,2018-10-20 21:31:57
507,1,1,2575,8,11,1,2018-10-20 21:31:57
508,1,1,2017,5,9,1,2018-10-20 21:31:57
509,1,1,970,3,9,1,2018-10-20 21:31:57
510,1,1,2695,9,14,1,2018-10-20 21:31:57
511,1,1,1201,3,6,1,2018-10-20 21:31:57
512,1,1,879,3,13,1,2018-10-20 21:31:57
513,1,1,885,2,6,1,2018-10-20 21:31:57
514,1,1,1571,1,14,1,2018-10-20 21:31:57
515,1,1,1012,8,7,1,2018-10-20 21:31:57
516,1,1,2999,9,10,1,2018-10-20 21:31:57
517,1,1,1997,6,13,1,2018-10-20 21:31:57
518,1,1,2994,5,12,1,2018-10-20 21:31:57
519,1,1,1157,7,9,1,2018-10-20 21:31:57
520,1,1,2440,4,5,1,2018-10-20 21:31:57
521,1,1,563,5,7,1,2018-10-20 21:31:57
522,1,1,2969,7,14,1,2018-10-20 21:31:57
523,1,1,3000,8,8,1,2018-10-20 21:31:57
524,1,1,657,3,15,1,2018-10-20 21:31:57
525,1,1,2657,2,14,1,2018-10-20 21:31:57
526,1,1,2012,10,11,1,2018-10-20 21:31:57
527,1,1,1773,10,13,1,2018-10-20 21:31:57
528,1,1,736,4,6,1,2018-10-20 21:31:57
529,1,1,1944,7,8,1,2018-10-20 21:31:57
530,1,1,2842,9,8,1,2018-10-20 21:31:57
531,1,1,1844,8,15,1,2018-10-20 21:31:57
532,1,1,630,7,11,1,2018-10-20 21:31:57
533,1,1,1142,4,11,1,2018-10-20 21:31:57
534,1,1,2959,8,7,1,2018-10-20 21:31:57
535,1,1,1727,6,13,1,2018-10-20 21:31:57
536,1,1,1359,2,15,1,2018-10-20 21:31:57
537,1,1,2291,7,9,1,2018-10-20 21:31:57
538,1,1,1784,8,5,1,2018-10-20 21:31:57
539,1,1,1893,10,7,1,2018-10-20 21:31:57
540,1,1,2165,4,10,1,2018-10-20 21:31:57
541,1,1,1342,8,8,1,2018-10-20 21:31:57
542,1,1,1808,8,5,1,2018-10-20 21:31:57
543,1,1,2788,9,6,1,2018-10-20 21:31:57
544,1,1,800,3,8,1,2018-10-20 21:31:57
545,1,1,2714,7,7,1,2018-10-20 21:31:57
546,1,1,1287,7,5,1,2018-10-20 21:31:57
547,1,1,1526,8,13,1,2018-10-20 21:31:57
548,1,1,1334,6,7,1,2018-10-20 21:31:57
549,1,1,2360,3,13,1,2018-10-20 21:31:57
550,1,1,1764,8,13,1,2018-10-20 21:31:57
551,1,1,1441,1,10,1,2018-10-20 21:31:57
552,1,1,2222,4,14,1,2018-10-20 21:31:57
553,1,1,2629,2,10,1,2018-10-20 21:31:57
554,1,1,887,10,10,1,2018-10-20 21:31:57
555,1,1,642,2,11,1,2018-10-20 21:31:57
556,1,1,723,9,10,1,2018-10-20 21:31:57
557,1,1,2713,5,13,1,2018-10-20 21:31:57
558,1,1,1578,7,11,1,2018-10-20 21:31:57
559,1,1,1425,9,10,1,2018-10-20 21:31:57
560,1,1,1821,1,6,1,2018-10-20 21:31:57
561,1,1,1851,3,6,1,2018-10-20 21:31:57
562,1,1,2068,8,6,1,2018-10-20 21:31:57
563,1,1,2686,5,5,1,2018-10-20 21:31:57
564,1,1,790,7,10,1,2018-10-20 21:31:57
565,1,1,1166,9,11,1,2018-10-20 21:31:57
566,1,1,1536,1,14,1,2018-10-20 21:31:57
567,1,1,1370,3,11,1,2018-10-20 21:31:57
568,1,1,2741,5,8,1,2018-10-20 21:31:57
569,1,1,1315,10,12,1,2018-10-20 21:31:57
570,1,1,1483,10,13,1,2018-10-20 21:31:57
571,1,1,1518,1,9,1,2018-10-20 21:31:57
572,1,1,1158,10,5,1,2018-10-20 21:31:57
573,1,1,1502,9,5,1,2018-10-20 21:31:57
574,1,1,2274,8,13,1,2018-10-20 21:31:57
575,1,1,2967,5,15,1,2018-10-20 21:31:57
576,1,1,1365,10,10,1,2018-10-20 21:31:57
577,1,1,1343,6,12,1,2018-10-20 21:31:57
578,1,1,745,3,9,1,2018-10-20 21:31:57
579,1,1,638,2,5,1,2018-10-20 21:31:57
580,1,1,2981,3,10,1,2018-10-20 21:31:57
581,1,1,1058,7,14,1,2018-10-20 21:31:57
582,1,1,2948,4,7,1,2018-10-20 21:31:57
583,1,1,2956,1,15,1,2018-10-20 21:31:57
584,1,1,1863,5,11,1,2018-10-20 21:31:57
585,1,1,1882,5,10,1,2018-10-20 21:31:57
586,1,1,1894,1,11,1,2018-10-20 21:31:57
587,1,1,2543,3,7,1,2018-10-20 21:31:57
588,1,1,690,3,5,1,2018-10-20 21:31:57
589,1,1,1158,6,5,1,2018-10-20 21:31:57
590,1,1,1906,2,6,1,2018-10-20 21:31:57
591,1,1,1147,8,14,1,2018-10-20 21:31:57
592,1,1,733,6,12,1,2018-10-20 21:31:57
593,1,1,859,7,15,1,2018-10-20 21:31:57
594,1,1,2621,3,7,1,2018-10-20 21:31:57
595,1,1,725,4,12,1,2018-10-20 21:31:58
596,1,1,2134,5,5,1,2018-10-20 21:31:58
597,1,1,2944,2,8,1,2018-10-20 21:31:58
598,1,1,2480,7,8,1,2018-10-20 21:31:58
599,1,1,2873,5,8,1,2018-10-20 21:31:58
600,1,1,2366,2,6,1,2018-10-20 21:31:58
601,1,1,2731,5,5,1,2018-10-20 21:31:58
602,1,1,1601,5,15,1,2018-10-20 21:31:58
603,1,1,1338,5,10,1,2018-10-20 21:31:58
604,1,1,1299,7,10,1,2018-10-20 21:31:58
605,1,1,1129,4,9,1,2018-10-20 21:31:58
606,1,1,1177,4,5,1,2018-10-20 21:31:58
607,1,1,1899,3,12,1,2018-10-20 21:31:58
608,1,1,840,5,11,1,2018-10-20 21:31:58
609,1,1,1953,1,14,1,2018-10-20 21:31:58
610,1,1,2356,10,8,1,2018-10-20 21:31:58
611,1,1,2211,1,10,1,2018-10-20 21:31:58
612,1,1,754,7,8,1,2018-10-20 21:31:58
613,1,1,1885,9,14,1,2018-10-20 21:31:58
614,1,1,890,5,7,1,2018-10-20 21:31:58
615,1,1,1568,5,8,1,2018-10-20 21:31:58
616,1,1,1451,2,7,1,2018-10-20 21:31:58
617,1,1,2156,8,10,1,2018-10-20 21:31:58
618,1,1,2849,4,9,1,2018-10-20 21:31:58
619,1,1,811,8,5,1,2018-10-20 21:31:58
620,1,1,2232,5,12,1,2018-10-20 21:31:58
621,1,1,2953,10,12,1,2018-10-20 21:31:58
622,1,1,1301,9,15,1,2018-10-20 21:31:58
623,1,1,1366,2,6,1,2018-10-20 21:31:58
624,1,1,1599,8,5,1,2018-10-20 21:31:58
625,1,1,1155,10,7,1,2018-10-20 21:31:58
626,1,1,1555,1,15,1,2018-10-20 21:31:58
627,1,1,2215,1,14,1,2018-10-20 21:31:58
628,1,1,1253,4,10,1,2018-10-20 21:31:58
629,1,1,1607,7,7,1,2018-10-20 21:31:58
630,1,1,1721,8,5,1,2018-10-20 21:31:58
631,1,1,1191,1,15,1,2018-10-20 21:31:58
632,1,1,2373,6,12,1,2018-10-20 21:31:58
633,1,1,865,8,8,1,2018-10-20 21:31:58
634,1,1,2187,5,7,1,2018-10-20 21:31:58
635,1,1,1021,6,9,1,2018-10-20 21:31:58
636,1,1,857,2,10,1,2018-10-20 21:31:58
637,1,1,1829,1,11,1,2018-10-20 21:31:58
638,1,1,1768,5,6,1,2018-10-20 21:31:58
639,1,1,2692,10,13,1,2018-10-20 21:31:58
640,1,1,2781,9,5,1,2018-10-20 21:31:58
641,1,1,1118,8,14,1,2018-10-20 21:31:58
642,1,1,691,7,6,1,2018-10-20 21:31:58
643,1,1,2704,5,14,1,2018-10-20 21:31:58
644,1,1,1415,5,13,1,2018-10-20 21:31:58
645,1,1,1293,2,12,1,2018-10-20 21:31:58
646,1,1,2813,10,15,1,2018-10-20 21:31:58
647,1,1,2701,4,12,1,2018-10-20 21:31:58
648,1,1,1813,7,15,1,2018-10-20 21:31:58
649,1,1,2547,5,14,1,2018-10-20 21:31:58
650,1,1,832,7,12,1,2018-10-20 21:31:58
651,1,1,1059,10,6,1,2018-10-20 21:31:58
652,1,1,2932,9,15,1,2018-10-20 21:31:58
653,1,1,2867,6,12,1,2018-10-20 21:31:58
654,1,1,2636,7,10,1,2018-10-20 21:31:58
655,1,1,2039,10,11,1,2018-10-20 21:31:58
656,1,1,1547,5,15,1,2018-10-20 21:31:58
657,1,1,1762,10,9,1,2018-10-20 21:31:58
658,1,1,1799,1,14,1,2018-10-20 21:31:58
659,1,1,1375,8,12,1,2018-10-20 21:31:58
660,1,1,1778,7,13,1,2018-10-20 21:31:58
661,1,1,900,6,9,1,2018-10-20 21:31:58
662,1,1,856,9,15,1,2018-10-20 21:31:58
663,1,1,2687,6,14,1,2018-10-20 21:31:58
664,1,1,1173,3,12,1,2018-10-20 21:31:58
665,1,1,1981,9,9,1,2018-10-20 21:31:58
666,1,1,740,7,9,1,2018-10-20 21:31:58
667,1,1,1298,10,15,1,2018-10-20 21:31:58
668,1,1,967,7,7,1,2018-10-20 21:31:58
669,1,1,969,8,13,1,2018-10-20 21:31:58
670,1,1,2114,6,7,1,2018-10-20 21:31:58
671,1,1,1807,4,6,1,2018-10-20 21:31:58
672,1,1,903,10,6,1,2018-10-20 21:31:58
673,1,1,1228,3,5,1,2018-10-20 21:31:58
674,1,1,1299,6,14,1,2018-10-20 21:31:58
675,1,1,1089,10,13,1,2018-10-20 21:31:58
676,1,1,2406,9,8,1,2018-10-20 21:31:58
677,1,1,1589,3,12,1,2018-10-20 21:31:58
678,1,1,1212,10,9,1,2018-10-20 21:31:58
679,1,1,2529,6,15,1,2018-10-20 21:31:58
680,1,1,1321,2,8,1,2018-10-20 21:31:58
681,1,1,2024,3,10,1,2018-10-20 21:31:58
682,1,1,2389,1,13,1,2018-10-20 21:31:58
683,1,1,1363,6,9,1,2018-10-20 21:31:58
684,1,1,2731,5,11,1,2018-10-20 21:31:58
685,1,1,1391,8,5,1,2018-10-20 21:31:58
686,1,1,1272,2,13,1,2018-10-20 21:31:58
687,1,1,1940,10,5,1,2018-10-20 21:31:58
688,1,1,1377,6,8,1,2018-10-20 21:31:58
689,1,1,869,6,9,1,2018-10-20 21:31:58
690,1,1,941,6,15,1,2018-10-20 21:31:58
691,1,1,2685,2,9,1,2018-10-20 21:31:58
692,1,1,1849,7,10,1,2018-10-20 21:31:58
693,1,1,855,5,5,1,2018-10-20 21:31:58
694,1,1,1443,3,10,1,2018-10-20 21:31:58
695,1,1,917,10,13,1,2018-10-20 21:31:58
696,1,1,2825,2,10,1,2018-10-20 21:31:58
697,1,1,2639,6,10,1,2018-10-20 21:31:58
698,1,1,2916,8,13,1,2018-10-20 21:31:58
699,1,1,2393,5,5,1,2018-10-20 21:31:58
700,1,1,2259,6,10,1,2018-10-20 21:31:58
701,1,1,1811,7,12,1,2018-10-20 21:31:58
702,1,1,1427,7,5,1,2018-10-20 21:31:58
703,1,1,2507,6,9,1,2018-10-20 21:31:58
704,1,1,2120,2,5,1,2018-10-20 21:31:58
705,1,1,2296,4,10,1,2018-10-20 21:31:58
706,1,1,1091,5,8,1,2018-10-20 21:31:58
707,1,1,1714,2,13,1,2018-10-20 21:31:58
708,1,1,2790,5,9,1,2018-10-20 21:31:58
709,1,1,1524,7,12,1,2018-10-20 21:31:58
710,1,1,2169,3,12,1,2018-10-20 21:31:58
711,1,1,2344,9,9,1,2018-10-20 21:31:58
712,1,1,1227,6,6,1,2018-10-20 21:31:58
713,1,1,2427,10,14,1,2018-10-20 21:31:58
714,1,1,1049,10,13,1,2018-10-20 21:31:58
715,1,1,1055,6,10,1,2018-10-20 21:31:58
716,1,1,2527,6,10,1,2018-10-20 21:31:58
717,1,1,2275,10,5,1,2018-10-20 21:31:58
718,1,1,2855,4,6,1,2018-10-20 21:31:58
719,1,1,1557,7,8,1,2018-10-20 21:31:58
720,1,1,2494,9,15,1,2018-10-20 21:31:58
721,1,1,2604,1,11,1,2018-10-20 21:31:58
722,1,1,2258,6,8,1,2018-10-20 21:31:58
723,1,1,2218,6,14,1,2018-10-20 21:31:58
724,1,1,2305,9,6,1,2018-10-20 21:31:58
725,1,1,1624,5,10,1,2018-10-20 21:31:58
726,1,1,2005,1,11,1,2018-10-20 21:31:58
727,1,1,2288,1,12,1,2018-10-20 21:31:58
728,1,1,2055,5,5,1,2018-10-20 21:31:58
729,1,1,1837,2,11,1,2018-10-20 21:31:58
730,1,1,2039,7,11,1,2018-10-20 21:31:58
731,1,1,2200,2,12,1,2018-10-20 21:31:58
732,1,1,1719,8,14,1,2018-10-20 21:31:58
733,1,1,1954,1,10,1,2018-10-20 21:31:58
734,1,1,937,9,5,1,2018-10-20 21:31:58
735,1,1,2769,3,15,1,2018-10-20 21:31:58
736,1,1,845,1,10,1,2018-10-20 21:31:58
737,1,1,2266,2,5,1,2018-10-20 21:31:58
738,1,1,1725,6,8,1,2018-10-20 21:31:58
739,1,1,894,10,6,1,2018-10-20 21:31:58
740,1,1,2688,9,11,1,2018-10-20 21:31:58
741,1,1,2960,7,12,1,2018-10-20 21:31:58
742,1,1,2366,5,11,1,2018-10-20 21:31:58
743,1,1,1710,7,6,1,2018-10-20 21:31:58
744,1,1,805,1,5,1,2018-10-20 21:31:58
745,1,1,1852,10,11,1,2018-10-20 21:31:58
746,1,1,2301,6,6,1,2018-10-20 21:31:58
747,1,1,1590,7,15,1,2018-10-20 21:31:58
748,1,1,2334,4,14,1,2018-10-20 21:31:58
749,1,1,2787,8,8,1,2018-10-20 21:31:58
750,1,1,2827,4,5,1,2018-10-20 21:31:58
751,1,1,2755,6,13,1,2018-10-20 21:31:58
752,1,1,2096,1,15,1,2018-10-20 21:31:58
753,1,1,2630,7,13,1,2018-10-20 21:31:58
754,1,1,988,6,11,1,2018-10-20 21:31:58
755,1,1,909,3,12,1,2018-10-20 21:31:58
756,1,1,1693,6,11,1,2018-10-20 21:31:58
757,1,1,2126,9,14,1,2018-10-20 21:31:58
758,1,1,2376,1,11,1,2018-10-20 21:31:58
759,1,1,896,7,15,1,2018-10-20 21:31:58
760,1,1,2119,3,6,1,2018-10-20 21:31:58
761,1,1,1482,9,13,1,2018-10-20 21:31:58
762,1,1,1125,10,7,1,2018-10-20 21:31:58
763,1,1,838,2,13,1,2018-10-20 21:31:58
764,1,1,841,3,13,1,2018-10-20 21:31:58
765,1,1,2779,9,7,1,2018-10-20 21:31:58
766,1,1,1575,2,6,1,2018-10-20 21:31:58
767,1,1,2788,1,7,1,2018-10-20 21:31:58
768,1,1,2676,9,13,1,2018-10-20 21:31:58
769,1,1,1102,10,13,1,2018-10-20 21:31:58
770,1,1,1886,5,12,1,2018-10-20 21:31:58
771,1,1,2416,1,11,1,2018-10-20 21:31:58
772,1,1,2801,8,5,1,2018-10-20 21:31:58
773,1,1,2018,6,15,1,2018-10-20 21:31:58
774,1,1,818,1,5,1,2018-10-20 21:31:58
775,1,1,1076,9,9,1,2018-10-20 21:31:58
776,1,1,2038,4,7,1,2018-10-20 21:31:58
777,1,1,2637,9,15,1,2018-10-20 21:31:58
778,1,1,1587,7,11,1,2018-10-20 21:31:58
779,1,1,2147,5,7,1,2018-10-20 21:31:58
780,1,1,1548,4,12,1,2018-10-20 21:31:58
781,1,1,2254,4,14,1,2018-10-20 21:31:58
782,1,1,1615,10,7,1,2018-10-20 21:31:58
783,1,1,1211,10,15,1,2018-10-20 21:31:58
784,1,1,1211,9,15,1,2018-10-20 21:31:58
785,1,1,873,1,11,1,2018-10-20 21:31:58
786,1,1,2746,3,7,1,2018-10-20 21:31:58
787,1,1,1111,5,12,1,2018-10-20 21:31:58
788,1,1,2852,9,9,1,2018-10-20 21:31:58
789,1,1,2702,6,7,1,2018-10-20 21:31:58
790,1,1,2784,10,9,1,2018-10-20 21:31:58
791,1,1,2667,4,13,1,2018-10-20 21:31:58
792,1,1,2791,6,11,1,2018-10-20 21:31:58
793,1,1,892,7,8,1,2018-10-20 21:31:58
794,1,1,2072,4,15,1,2018-10-20 21:31:58
795,1,1,2037,9,10,1,2018-10-20 21:31:58
796,1,1,1263,8,7,1,2018-10-20 21:31:58
797,1,1,2734,6,11,1,2018-10-20 21:31:58
798,1,1,2283,2,14,1,2018-10-20 21:31:58
799,1,1,1617,9,12,1,2018-10-20 21:31:58
800,1,1,2860,8,5,1,2018-10-20 21:31:58
801,1,1,1459,6,6,1,2018-10-20 21:31:58
802,1,1,2781,2,15,1,2018-10-20 21:31:58
803,1,1,2348,5,9,1,2018-10-20 21:31:58
804,1,1,2349,7,11,1,2018-10-20 21:31:58
805,1,1,1813,5,7,1,2018-10-20 21:31:58
806,1,1,2099,7,8,1,2018-10-20 21:31:58
807,1,1,1275,10,9,1,2018-10-20 21:31:58
808,1,1,1994,5,6,1,2018-10-20 21:31:58
809,1,1,2784,1,5,1,2018-10-20 21:31:58
810,1,1,2993,7,5,1,2018-10-20 21:31:58
811,1,1,2417,7,8,1,2018-10-20 21:31:58
812,1,1,2531,6,12,1,2018-10-20 21:31:58
813,1,1,1820,3,10,1,2018-10-20 21:31:58
814,1,1,816,2,14,1,2018-10-20 21:31:58
815,1,1,1703,8,13,1,2018-10-20 21:31:58
816,1,1,2200,3,7,1,2018-10-20 21:31:58
817,1,1,1136,2,7,1,2018-10-20 21:31:58
818,1,1,2843,8,7,1,2018-10-20 21:31:58
819,1,1,2290,8,5,1,2018-10-20 21:31:58
820,1,1,2213,5,5,1,2018-10-20 21:31:58
821,1,1,839,5,15,1,2018-10-20 21:31:58
822,1,1,2762,3,10,1,2018-10-20 21:31:58
823,1,1,2336,2,5,1,2018-10-20 21:31:58
824,1,1,1353,6,13,1,2018-10-20 21:31:58
825,1,1,2346,4,14,1,2018-10-20 21:31:58
826,1,1,2424,3,7,1,2018-10-20 21:31:58
827,1,1,2237,2,13,1,2018-10-20 21:31:58
828,1,1,1197,9,11,1,2018-10-20 21:31:58
829,1,1,1428,6,9,1,2018-10-20 21:31:58
830,1,1,880,5,14,1,2018-10-20 21:31:58
831,1,1,2606,8,7,1,2018-10-20 21:31:58
832,1,1,1522,10,8,1,2018-10-20 21:31:58
833,1,1,2054,9,13,1,2018-10-20 21:31:58
834,1,1,2469,8,10,1,2018-10-20 21:31:58
835,1,1,2865,9,6,1,2018-10-20 21:31:58
836,1,1,1334,2,11,1,2018-10-20 21:31:58
837,1,1,1038,10,9,1,2018-10-20 21:31:58
838,1,1,1432,9,5,1,2018-10-20 21:31:58
839,1,1,2472,8,13,1,2018-10-20 21:31:58
840,1,1,1560,7,7,1,2018-10-20 21:31:58
841,1,1,1120,8,7,1,2018-10-20 21:31:58
842,1,1,2462,1,7,1,2018-10-20 21:31:58
843,1,1,1805,4,6,1,2018-10-20 21:31:58
844,1,1,2252,10,7,1,2018-10-20 21:31:58
845,1,1,1800,9,5,1,2018-10-20 21:31:58
846,1,1,1463,9,8,1,2018-10-20 21:31:58
847,1,1,2307,4,5,1,2018-10-20 21:31:58
848,1,1,2141,6,13,1,2018-10-20 21:31:58
849,1,1,1164,9,10,1,2018-10-20 21:31:58
850,1,1,2535,2,6,1,2018-10-20 21:31:58
851,1,1,1025,3,5,1,2018-10-20 21:31:58
852,1,1,1189,3,5,1,2018-10-20 21:31:58
853,1,1,2104,1,13,1,2018-10-20 21:31:58
854,1,1,2995,10,13,1,2018-10-20 21:31:58
855,1,1,1128,7,11,1,2018-10-20 21:31:58
856,1,1,1378,8,14,1,2018-10-20 21:31:58
857,1,1,1265,5,12,1,2018-10-20 21:31:58
858,1,1,2791,10,15,1,2018-10-20 21:31:58
859,1,1,1824,8,6,1,2018-10-20 21:31:58
860,1,1,1510,6,8,1,2018-10-20 21:31:58
861,1,1,2884,2,15,1,2018-10-20 21:31:58
862,1,1,1740,2,11,1,2018-10-20 21:31:58
863,1,1,1106,1,7,1,2018-10-20 21:31:58
864,1,1,2418,8,8,1,2018-10-20 21:31:58
865,1,1,2275,8,15,1,2018-10-20 21:31:58
866,1,1,1314,2,7,1,2018-10-20 21:31:58
867,1,1,1989,10,11,1,2018-10-20 21:31:58
868,1,1,2542,6,5,1,2018-10-20 21:31:58
869,1,1,2126,10,5,1,2018-10-20 21:31:58
870,1,1,2819,5,6,1,2018-10-20 21:31:58
871,1,1,1296,2,11,1,2018-10-20 21:31:58
872,1,1,2078,1,7,1,2018-10-20 21:31:58
873,1,1,2943,2,8,1,2018-10-20 21:31:58
874,1,1,1577,6,9,1,2018-10-20 21:31:58
875,1,1,1252,8,10,1,2018-10-20 21:31:58
876,1,1,1037,9,12,1,2018-10-20 21:31:58
877,1,1,1214,8,11,1,2018-10-20 21:31:58
878,1,1,2002,6,6,1,2018-10-20 21:31:58
879,1,1,1380,3,11,1,2018-10-20 21:31:58
880,1,1,1433,1,8,1,2018-10-20 21:31:58
881,1,1,2222,10,6,1,2018-10-20 21:31:58
882,1,1,2736,7,5,1,2018-10-20 21:31:58
883,1,1,2892,2,9,1,2018-10-20 21:31:58
884,1,1,1430,4,8,1,2018-10-20 21:31:58
885,1,1,1850,8,15,1,2018-10-20 21:31:58
886,1,1,2397,5,5,1,2018-10-20 21:31:58
887,1,1,1558,5,5,1,2018-10-20 21:31:58
888,1,1,2413,7,7,1,2018-10-20 21:31:58
889,1,1,2874,4,5,1,2018-10-20 21:31:58
890,1,1,1058,4,5,1,2018-10-20 21:31:58
891,1,1,2315,8,15,1,2018-10-20 21:31:58
892,1,1,1264,3,15,1,2018-10-20 21:31:58
893,1,1,1380,1,8,1,2018-10-20 21:31:58
894,1,1,2056,7,5,1,2018-10-20 21:31:58
895,1,1,2034,9,9,1,2018-10-20 21:31:58
896,1,1,2764,3,13,1,2018-10-20 21:31:58
897,1,1,1895,4,10,1,2018-10-20 21:31:58
898,1,1,1954,7,11,1,2018-10-20 21:31:58
899,1,1,2935,9,9,1,2018-10-20 21:31:58
900,1,1,1114,10,13,1,2018-10-20 21:31:58
901,1,1,2835,10,14,1,2018-10-20 21:31:58
902,1,1,2722,6,6,1,2018-10-20 21:31:58
903,1,1,2589,9,6,1,2018-10-20 21:31:58
904,1,1,1011,4,13,1,2018-10-20 21:31:58
905,1,1,1764,9,15,1,2018-10-20 21:31:58
906,1,1,2969,4,10,1,2018-10-20 21:31:58
907,1,1,2003,7,7,1,2018-10-20 21:31:58
908,1,1,2037,10,7,1,2018-10-20 21:31:58
909,1,1,2542,3,6,1,2018-10-20 21:31:58
910,1,1,2837,6,6,1,2018-10-20 21:31:58
911,1,1,1925,7,15,1,2018-10-20 21:31:58
912,1,1,2290,5,10,1,2018-10-20 21:31:58
913,1,1,1751,5,6,1,2018-10-20 21:31:58
914,1,1,2955,3,11,1,2018-10-20 21:31:58
915,1,1,1962,5,11,1,2018-10-20 21:31:58
916,1,1,939,5,15,1,2018-10-20 21:31:58
917,1,1,2843,8,6,1,2018-10-20 21:31:58
918,1,1,1438,8,9,1,2018-10-20 21:31:58
919,1,1,2036,8,14,1,2018-10-20 21:31:58
920,1,1,1085,5,10,1,2018-10-20 21:31:58
921,1,1,1775,3,5,1,2018-10-20 21:31:58
922,1,1,1336,2,14,1,2018-10-20 21:31:58
923,1,1,2950,3,6,1,2018-10-20 21:31:58
924,1,1,2020,5,7,1,2018-10-20 21:31:58
925,1,1,1156,2,8,1,2018-10-20 21:31:58
926,1,1,2453,4,10,1,2018-10-20 21:31:58
927,1,1,2827,5,12,1,2018-10-20 21:31:58
928,1,1,1973,7,12,1,2018-10-20 21:31:58
929,1,1,1853,8,8,1,2018-10-20 21:31:58
930,1,1,2946,10,7,1,2018-10-20 21:31:58
931,1,1,1914,8,14,1,2018-10-20 21:31:58
932,1,1,1932,8,8,1,2018-10-20 21:31:58
933,1,1,1573,9,5,1,2018-10-20 21:31:58
934,1,1,1966,1,7,1,2018-10-20 21:31:58
935,1,1,2307,2,15,1,2018-10-20 21:31:58
936,1,1,1804,10,10,1,2018-10-20 21:31:58
937,1,1,2764,4,8,1,2018-10-20 21:31:58
938,1,1,2801,7,8,1,2018-10-20 21:31:58
939,1,1,1991,3,7,1,2018-10-20 21:31:58
940,1,1,1616,4,15,1,2018-10-20 21:31:58
941,1,1,1546,7,13,1,2018-10-20 21:31:58
942,1,1,1135,2,5,1,2018-10-20 21:31:58
943,1,1,2810,9,13,1,2018-10-20 21:31:58
944,1,1,2337,3,7,1,2018-10-20 21:31:58
945,1,1,2336,9,14,1,2018-10-20 21:31:58
946,1,1,2365,6,12,1,2018-10-20 21:31:58
947,1,1,1221,7,10,1,2018-10-20 21:31:58
948,1,1,2710,1,13,1,2018-10-20 21:31:58
949,1,1,1432,6,11,1,2018-10-20 21:31:58
950,1,1,1824,5,9,1,2018-10-20 21:31:58
951,1,1,2401,1,7,1,2018-10-20 21:31:58
952,1,1,1210,4,12,1,2018-10-20 21:31:58
953,1,1,1643,1,8,1,2018-10-20 21:31:58
954,1,1,2762,4,12,1,2018-10-20 21:31:58
955,1,1,1845,2,15,1,2018-10-20 21:31:58
956,1,1,2455,8,6,1,2018-10-20 21:31:58
957,1,1,1721,4,5,1,2018-10-20 21:31:58
958,1,1,2581,6,9,1,2018-10-20 21:31:58
959,1,1,1228,5,10,1,2018-10-20 21:31:58
960,1,1,2054,8,11,1,2018-10-20 21:31:58
961,1,1,1580,2,15,1,2018-10-20 21:31:58
962,1,1,1476,8,15,1,2018-10-20 21:31:58
963,1,1,1375,1,7,1,2018-10-20 21:31:58
964,1,1,2462,1,5,1,2018-10-20 21:31:58
965,1,1,2075,7,10,1,2018-10-20 21:31:58
966,1,1,2119,4,6,1,2018-10-20 21:31:58
967,1,1,2645,8,9,1,2018-10-20 21:31:58
968,1,1,1848,9,6,1,2018-10-20 21:31:58
969,1,1,1335,5,6,1,2018-10-20 21:31:58
970,1,1,1381,10,11,1,2018-10-20 21:31:58
971,1,1,1188,7,10,1,2018-10-20 21:31:58
972,1,1,1198,9,12,1,2018-10-20 21:31:58
973,1,1,999,4,10,1,2018-10-20 21:31:58
974,1,1,2935,7,6,1,2018-10-20 21:31:58
975,1,1,2247,8,8,1,2018-10-20 21:31:58
976,1,1,1301,6,9,1,2018-10-20 21:31:58
977,1,1,1248,9,8,1,2018-10-20 21:31:58
978,1,1,2736,8,9,1,2018-10-20 21:31:58
979,1,1,1306,8,9,1,2018-10-20 21:31:58
980,1,1,2350,3,10,1,2018-10-20 21:31:58
981,1,1,1926,1,15,1,2018-10-20 21:31:58
982,1,1,1985,6,13,1,2018-10-20 21:31:58
983,1,1,2462,7,11,1,2018-10-20 21:31:58
984,1,1,2190,1,8,1,2018-10-20 21:31:58
985,1,1,1190,6,14,1,2018-10-20 21:31:58
986,1,1,1591,7,15,1,2018-10-20 21:31:58
987,1,1,1076,3,7,1,2018-10-20 21:31:58
988,1,1,1179,7,11,1,2018-10-20 21:31:58
989,1,1,2354,8,8,1,2018-10-20 21:31:58
990,1,1,2402,9,15,1,2018-10-20 21:31:58
991,1,1,2688,3,5,1,2018-10-20 21:31:58
992,1,1,1981,3,12,1,2018-10-20 21:31:58
993,1,1,2303,1,7,1,2018-10-20 21:31:58
994,1,1,1678,2,11,1,2018-10-20 21:31:58
995,1,1,1399,9,13,1,2018-10-20 21:31:58
996,1,1,2327,3,5,1,2018-10-20 21:31:58
997,1,1,2057,10,11,1,2018-10-20 21:31:58
998,1,1,1323,7,10,1,2018-10-20 21:31:58
999,1,1,1806,9,9,1,2018-10-20 21:31:58
1000,1,1,2427,5,9,1,2018-10-20 21:31:58
